source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,j_m,h_m,k_m,ph_qual
598660136883367168,132.56301779040479,11.01283849811329,1.0501300932836184,12.484,1.0550985,-4.1813747315133,-14.819688602029682,16.261,14.123,13.968,BUU
598660201306278272,132.52845426106904,11.000649893164603,1.3522013622606504,13.232777,0.73807716,-3.0291788131685413,7.2711305300445215,15.612,15.692,15.524,ACD
598661369537382016,132.4722449168398,11.05106088551757,3.132945724659432,13.16145,1.036706,6.142248877240258,-8.171319878700304,14.469,13.823,13.579,AAA
598662267185815168,132.92699066881812,10.847735027424287,0.7037887135747246,13.692954,1.0464935,-7.3520574596751125,-1.3655019050195762,15.701,15.061,14.672,AAA
598664260050633984,132.89796620331197,10.948361997995578,0.7157611216999545,13.763751,0.62529564,-2.146063880787734,0.4533613093517781,16.801,16.011,15.351,CDD
598665084684327040,133.0493761460232,10.970137033861457,4.533670519862221,10.516026,0.76157284,-18.555590269902652,2.5513490125913822,11.932,10.654,10.2,EAA
598666184195961344,132.9948120804521,11.002553888459182,0.8582643281358753,13.433474,0.65703297,-4.114894734606333,-2.6281973235480813,16.266,15.505,14.971,ABU
598667146268665344,132.8518775078721,10.952181216205773,0.7480906657441936,13.44933,1.0913734,-1.4012348194874813,-2.7093240803512044,15.793,15.198,14.815,AAB
598667008829721856,132.8042075070918,10.942838205234558,1.5401349984712578,13.447856,0.7848625,7.925077372630764,-3.844044938399584,16.555,16.587,15.69,BUD
598667764743965440,132.7919694130978,10.962478678757863,1.8811356927197191,12.427362,0.6609869,1.809171719255404,-8.339271775180046,16.161,14.726,14.045,BAA
598668348859510912,132.80668981602963,10.996230533439991,0.7912485314677228,13.243392,0.64750767,-3.901542908424952,-3.8837524624056847,16.353,15.996,15.7,BCD
598669173493218432,132.87362711997878,11.012698235587138,0.9745241675964367,13.721158,0.70360947,-4.256059255687973,-0.5090094952032413,14.723,13.983,13.612,AAA
598669375358163072,132.95938770994783,11.026447237038905,5.548268827495508,12.392943,1.1474094,-40.29404848168608,-14.486155957678287,16.246,16.028,16.291,ACU
598669379651632640,132.9590486920077,11.0277595058367,5.320404916292307,10.986978,0.89512825,-40.65623008020273,-12.938477189368356,16.318,15.554,15.217,BCC
598669650234342656,132.93911029088642,11.039474340119046,1.8509299602786058,12.366621,0.6797247,-2.4175053435400318,-4.234980823568399,16.737,15.746,15.457,CBC
598669684594080512,132.95295686632255,11.055992021806164,9.229222284391714,10.307779,0.94942665,-133.9726846223719,-45.71287670345855,15.93,15.577,15.378,ACD
598669791968513792,132.84527317068336,11.009250655850797,1.655811491703553,13.917929,0.8433094,-3.811675940510881,0.3444248339793098,12.891,12.584,12.464,AAA
598671647394332544,133.12456278884562,11.04007049179996,2.1531537297056107,12.374294,0.6820698,12.428682011180637,-5.967551322885571,14.688,13.711,13.42,AAA
598672472028073088,133.01422406177733,11.047126329696109,0.6740038190168248,11.073247,1.1588364,-7.183677509281486,-2.512521668894438,16.829,16.218,16.02,CDD
598672506387804800,133.03095837907466,11.06463400088933,1.339779347439957,12.887326,0.88347244,1.8412771528864265,-32.28155866842418,14.099,13.633,13.631,AAA
598672540747538688,133.0579384967199,11.04608019962828,1.9117226033943413,12.360398,0.79966164,-7.997229019163996,-9.233885151440955,17.095,16.266,15.708,CDC
598673365381247104,133.13387667606398,11.059765371912283,1.7660729790513687,13.2249775,0.84521866,7.4350134950791045,-11.819666401568394,16.435,15.872,15.603,BCD
598674018216264064,133.17985692055433,11.123217936910441,7.069212868914504,9.96724,0.76392746,-41.405914695744045,-12.257162587433644,15.781,15.081,15.185,AAC
598674739770772352,133.1571839665704,11.116241023675107,1.1589983392382732,13.380571,0.9270601,4.011350687350292,-11.035471025264568,15.282,14.853,14.667,AAA
598676109865154048,133.00186117618847,11.106422961355374,1.7745923007458855,13.107852,0.8445263,0.20563463362833168,-12.511918438730033,15.23,14.812,14.771,AAA
598676629556416512,132.9646339531621,11.121193964400616,1.1652360035949512,12.186009,1.1453934,-11.051844642298764,-2.9412401009612017,13.752,13.442,13.324,AAA
598677041873269888,132.98471168386044,11.135822334712053,2.957272390834695,7.1276755,1.3400488,6.124050950509223,-19.08337049462319,14.52,14.098,14.038,AAA
598677351110910848,132.9826680347587,11.158653398660139,1.9119059159161482,11.624082,0.5476103,-11.870965622511504,-6.15935854928363,15.667,15.289,15.304,AAC
598678003945922944,133.07277679493671,11.181215924055037,3.1637314252265254,13.005664,1.0072393,-10.46472008606719,-6.769242955161021,14.681,14.281,14.248,AAA
598678931658873216,132.98311347827996,11.189169301711399,1.1260986603552066,13.128096,0.6942377,9.276579474193749,-15.431488568165866,15.345,14.542,14.272,AAA
598681195106420480,132.66448552422605,11.041248178319146,2.488608306822244,12.34432,0.8350334,-25.414785522877487,-14.469217009351876,14.238,12.963,12.421,AAA
598682745590095360,132.83856589222958,11.116216101748137,4.8519665172526745,12.280808,1.0467682,-45.09112874176104,-18.438382219711666,16.578,16.65,15.721,BUU
598682986108054912,132.75546030837336,11.08452586172486,0.7821605693463909,13.949178,0.8089714,-10.270712225937448,2.0578840749719634,15.098,14.662,14.406,AAA
598683192266477824,132.77885913074866,11.112431738894662,0.8451391573427579,13.764449,1.1274805,-23.654590511646838,-27.27902178729847,15.71,15.542,15.61,ABU
598683222330995584,132.78127550466624,11.117257901359746,2.2142342970493614,12.268393,0.7019863,-0.8417622531406823,-26.446071403395152,16.689,15.884,15.51,CBD
598689102141448320,132.9215946592312,11.161628869508299,7.44466758861682,9.365868,0.7221241,13.72187454503136,-18.15423858164516,15.771,15.241,15.123,AAC
598689102142789760,132.92201656375192,11.162621295330258,7.520311289219792,12.709333,1.3706951,11.106593500697244,-19.342592895508673,10.935,10.76,10.769,AAA
598689411379091328,132.9120639145051,11.19414674939474,1.163367787440378,13.480872,0.74345875,-10.914218727998957,-2.917476485124598,15.801,15.542,15.8,ABU
598689754976482944,132.87739436126793,11.18350482198017,1.1746542811893945,12.741864,0.72307587,-11.093601004796007,-2.6960420813918837,16.479,15.685,15.732,BUU
598690820128344832,132.99692437848657,11.21032443912111,3.9610665884501692,12.799709,1.050168,-28.8058444648204,2.060959085525365,16.48,15.736,15.74,BUU
598690854488080128,133.0084800091323,11.226953333554949,6.305478215748696,9.325434,0.7041702,-9.415152349145899,-37.5097500711323,12.802,12.057,11.777,AAA
598692538115255552,132.98698662447399,11.299593809850956,1.703388254699305,12.19757,0.60518265,12.917120637228201,-6.2663817860461695,14.911,14.299,13.998,AAA
598692538115255936,132.98717990840333,11.298575058839717,2.000599135219598,10.688121,0.33673,13.500949099291404,-6.028828753070186,16.964,15.884,15.406,CCC
598694286166737024,132.7440520280039,11.265396535440008,1.2901138299438697,12.050609,1.0478725,-5.1408815287543845,-13.915964051873585,16.322,15.532,16.504,BUU
598694320526475520,132.7196808578438,11.259233971634453,0.5303407946274813,11.612025,1.1811476,-3.045545090580567,-0.3396098569315338,16.528,16.13,16.129,BDU
598694664123868416,132.82783049165235,11.28678519840778,3.916593434139265,10.74745,0.63604355,-14.490985715601887,-7.575272018689413,16.64,15.705,17.052,BUU
598694939001774976,132.80129811118806,11.310754193936814,1.1511070382346564,13.909688,0.77478313,-10.820347833085325,-2.800185192792889,14.652,13.746,13.334,AAA
598695694916018816,132.913386328557,11.31984853572705,0.80281595895363,13.846713,0.6359329,-4.37499451336499,6.549933896044007,16.606,16.921,15.413,CUU
598696352046226560,132.88767435828663,11.338411857813488,0.5334004190591883,11.551833,1.1530886,2.1788094389495507,-3.1373675274782213,16.117,15.756,15.383,ABC
598697142320464384,132.8908331098342,11.380828708219632,1.1740150483126517,12.609519,0.7245474,-11.20109087905628,-2.7015053797169237,13.398,12.244,11.855,AAA
598845679469358464,132.22876690255788,11.070379053753907,3.0525171171521217,13.369392,1.0060368,-14.323016545664874,-3.3865719650385264,16.093,15.321,15.344,AAC
598847569256078464,132.41064947639805,11.033372831460598,-0.16481842755765533,13.549349,1.0036774,-3.9686817849618308,1.020520499782786,14.555,13.995,13.839,AAA
598848050291339008,132.3491606692541,11.027833179431573,1.14447609846565,13.667142,0.7588682,8.373385457629961,-6.708566160457772,15.548,14.728,14.29,ABA
598848256449732352,132.28771386209303,11.032818658306947,1.2751114115045072,12.758055,0.680006,-9.237790928330458,-4.834680436626712,14.576,14.164,14.015,AAA
598848531327630976,132.34794608328627,11.059284605195213,3.660808211103768,13.197546,1.108201,-42.584832634038044,-27.067120570819945,15.79,15.1,14.812,AAA
598849012364011520,132.4579057505083,11.044570565887177,2.9461401204820885,11.09647,0.8242197,-8.440744424344857,-36.63970394957621,15.07,14.472,14.325,AAA
598849420385500544,132.4528026266593,11.083604923823872,4.640706132566092,11.839514,0.8785429,-21.56295169110205,-9.38998978394842,15.53,14.637,14.376,AAA
598849596479562752,132.50197977423795,11.089566114722695,0.594787428110692,11.712419,1.2743292,-3.29556035291738,-2.9079115702594907,14.12,13.795,13.64,AAA
598851207091897088,132.28001308888216,11.045096633926752,1.41835346447065,13.411865,0.7791662,8.897450384480269,-10.886673853046346,15.302,15.097,14.643,ABB
598851073948254336,132.4572500124551,11.158076177397065,13.925640550510694,9.5684805,0.8983631,-75.58867493921896,29.681442120124743,16.571,15.792,15.506,CBD
598851623704090240,132.27813410955045,11.076441319138645,0.9732717663231566,13.120237,0.71782875,-5.424349917627511,-0.8655204930692877,15.394,14.439,14.275,AAA
598852070380683008,132.31002876826787,11.115500871615628,3.5440322279992276,13.946112,1.2967749,-30.506741198171603,-28.647719894393596,15.448,15.154,15.133,AAC
598852242179375232,132.30004397194548,11.12837826684789,3.2859982058079655,11.744475,0.72685146,-2.661102414101202,-34.6371637464332,16.174,14.739,14.531,AUU
598852517057287936,132.25194474725413,11.10975833956875,1.143110668422728,12.935295,1.1668549,-10.530438498578913,-8.048780681009228,14.596,13.85,13.424,ABA
598852826296025728,132.23428609456263,11.142389843437583,1.9036922332157364,12.402362,0.71491814,1.1058375062017687,-1.7075462008543125,15.462,15,15.139,AAC
598853749712531456,132.3341762919637,11.147226637760248,1.3023900005148026,11.501609,0.6353378,4.990106708712396,-17.719126057315048,13.251,11.86,11.272,AAA
598853857087072000,132.37083589046236,11.16876223797435,1.9717333210581576,12.481152,0.76229954,2.599952892218055,-0.328539763153461,16.655,16.291,16.865,BDU
598854235044191104,132.39090971545838,11.178992407095324,0.860219899867583,13.588484,0.784832,-2.6959035077592044,-5.436423804213066,16.456,14.803,14.041,BAA
598854372483142016,132.41071291540078,11.193476707991646,2.1348320992537038,11.4041195,0.78991985,-15.957200862268898,-21.51474605378712,13.24,12.727,12.573,AAA
598855197116288128,132.38002463572408,11.215212763978444,0.7155672441735346,11.147776,1.3464584,-4.079268072242563,-4.318514412432796,14.599,13.944,13.859,AAA
598855231476599680,132.40233942119545,11.220848666609417,1.8118201945395451,13.229867,0.8022108,-27.541491168306127,-8.192514644576768,15.729,14.773,14.014,UAA
598858770529679616,132.1495293376657,11.123488509460097,0.7006165002190687,12.518115,1.1421375,0.711163240244194,-0.5382492032764261,16.199,14.678,14.16,BAA
598859797027643904,132.0615222564094,11.146063673641478,0.8745096645255601,13.8974495,0.9849386,-0.4137836171184289,-10.105158757730653,14.811,14.453,14.375,AAA
598859797029231744,132.06261349961085,11.14518695983062,2.143445390343499,12.219125,0.8291073,-2.032036337149113,-15.503540684657542,14.367,13.683,13.495,AAA
598866535830540800,132.18009539677428,11.248259171867437,1.4659378136713652,13.029944,0.76312923,-2.8202900558092145,-6.153940477488288,16.955,15.921,15.703,DCD
598867841500591616,132.25137650616892,11.26005748237043,1.8876973711995837,13.037207,0.8008852,-15.85997096596005,-5.2563155497156355,16.098,15.462,15.123,BCU
598868528695357952,132.24702683709543,11.289441267885241,0.8407318270886588,11.129272,1.2039261,-16.353967896840114,1.1428047792067588,13.192,12.531,12.344,AAA
598868837933020800,132.1098890419998,11.21038994269442,0.2908158321570319,13.510285,1.3711433,-4.62552988014072,-1.1231052013112333,14.309,13.765,13.644,AAA
598869971804390912,132.034508054418,11.244527408995065,1.7104890791928953,12.734521,0.7923546,4.158829719543768,-40.365870920765175,12.436,11.586,11.266,AAA
598870074883601280,132.08945472149102,11.262528416885614,0.8733687187764146,13.762543,0.68521786,-7.343862511789321,3.0798173737246377,11.731,10.533,10.147,AAA
598870757783016448,132.0930165991547,11.304772462250465,1.212785705849012,11.685758,1.094737,-2.90638974472958,-2.386164970446111,16.486,15.549,15.932,CUD
598871758510763264,132.24226047617273,11.337841673163268,1.0635751900235841,13.884843,0.9139471,-2.5235296815835575,-8.632242348411674,15.552,14.887,14.796,AAB
598873918878952704,132.6130748770782,11.18245841946412,1.5755242634312987,12.854787,1.1660757,3.4233064584582293,-11.82541723957781,16.372,15.435,15.127,BAB
598873953238690816,132.59679964131146,11.188649002594047,NULL,12.460589,0.7934599,NULL,NULL,15.308,14.732,14.563,AAA
598874502994504832,132.50440421962148,11.18376696450849,1.2077596290210126,11.934748,1.0967684,-6.447013116536716,0.30040134292171367,12.683,11.781,11.55,AAA
598877084270172672,132.64180482135228,11.288079961755438,1.3484387258032864,12.999082,0.704092,-3.2667762604761617,-9.806664262937382,10.249,9.952,9.775,AAA
598877530946179200,132.61132248068873,11.32296550745023,5.7747571462210505,10.997499,0.8216877,-1.0378618395640533,-9.762686644261242,15.681,15.17,15.047,AAB
598877840184438016,132.47490548649498,11.228698232329947,1.841619881061684,11.320121,0.6960764,-11.387078750831426,-13.292556210073851,16.384,15.651,15.182,BCU
598878183781818368,132.50016688390278,11.242437470530087,1.3151340118881683,11.365227,0.653821,-12.795743693407683,4.939163109188583,9.904,9.049,8.777,AAA
598878213846246400,132.4851887388852,11.235465882013521,5.860863273948765,12.353725,1.216114,16.833895006991053,-55.202378550438006,15.615,14.668,14.445,AAA
598878424300068352,132.47998197025302,11.252778942347105,2.4558152309639096,8.21223,1.1176262,-11.460123849576743,-17.868133783796146,13.502,12.932,12.751,AAA
598878424301097728,132.46752725230934,11.252172498075687,1.2277082016038856,12.859181,1.1022882,-1.0906063011573135,3.133676102971274,16.439,14.2,12.917,UUA
598878596098082560,132.51255948987765,11.278377318651398,2.6895916391642882,12.089318,0.7203131,-21.38881009475567,-2.5481076712691233,15.993,15.845,15.444,ACC
598878596098675328,132.51248777971577,11.278267781705356,3.2353893250324117,12.104284,0.72277164,-19.84960566269831,-2.8762525119540463,15.993,15.845,15.444,ACC
598878802258220800,132.4039237710883,11.25995283553357,0.9133060565490215,12.852476,0.7314825,0.4569194113016853,1.3995482745898857,15.611,15.163,15.078,AAB
598879111494760704,132.4162799377851,11.270945304753411,2.6620251632218914,12.587991,0.87792206,-7.186829582869458,-10.85220260625646,14.309,13.834,13.703,AAA
598880034912375296,132.55886145640542,11.316648861982227,1.8667077335577926,12.612165,0.72577286,-17.001509683736835,1.2267320459598094,16.583,15.987,15.929,BCU
598880314085586432,132.54806364196762,11.32790108349041,1.2095120211207266,12.388574,0.80785656,-11.008895868553974,-2.971665902079745,16.891,15.632,15.199,UBC
598880515948711424,132.62146172645674,11.340784869864208,0.6059925745066843,13.715788,0.5809803,-3.8081342468514787,-1.6225730402521157,10.59,9.998,9.822,AAA
598880863841395456,132.58274281666792,11.358474534099894,3.051698816084345,9.22126,0.3861456,-25.41738902226112,-4.7789841874158725,16.398,16.862,15.119,BUU
598882130856416896,132.7423516632011,11.291656536538738,0.6831387823871164,11.433535,1.1742163,1.8667724133482577,-12.996977350558007,14.322,13.842,13.708,AAA
598882135151700352,132.73018380331868,11.29310277845547,0.7586952774785911,12.525614,1.1674032,-9.473778792880392,-2.408290683053147,13.886,13.379,13.329,AAA
598882169510991872,132.74806266262866,11.29191513124776,2.3442993516970443,11.5057955,0.7108555,-0.06228237616163823,-4.995104194622666,15.291,14.755,14.824,AAB
598882547468555392,132.75427142751715,11.309813369962553,0.39862390370235423,12.636223,1.2648706,-0.3722088286499491,-3.389488646026784,15.693,14.777,14.642,AAB
598884334174935296,132.83279493282666,11.367933312612767,2.9998805498955434,9.96569,1.1147232,15.671242949889665,-31.357486788566444,14.321,13.713,13.549,AAA
598884746491793024,132.85114939975372,11.388125297348465,1.1537852378067346,13.011026,0.7392645,-11.078434808363085,-2.691712018221767,16.115,15.806,15.089,ABU
598884952650222336,132.84974869133723,11.41369687300574,1.1383217473343883,13.148294,0.7302246,-10.931947756545823,-2.7417537125799676,16.301,15.33,15.037,BBC
598885738628962432,132.77495621844088,11.429279374425027,1.2302463529123318,13.397335,0.7503891,-10.797698981235119,-2.496652050114522,16.293,15.872,16.13,BCU
598885777283950848,132.75467899209937,11.436625463058855,0.9300418060899904,13.480726,0.86439705,-3.6061672420770967,-4.81788550758158,16.564,14.352,14.057,BUU
598885944787392000,132.79650541694713,11.443016079770695,1.2220427845540116,13.710828,0.7520733,-11.102249600810506,-3.0425244615917917,16.179,15.896,15.002,ACU
598885979147130496,132.82514916621446,11.441373906810169,1.1813368205747719,13.097951,0.7413931,-11.027326357971074,-3.1597861018058175,16.265,15.988,15.837,BCD
598886017802111104,132.83571089528093,11.462369707446507,0.3012573450247268,12.906685,1.0544624,-0.768868821759094,-1.2374660893704876,16.297,15.948,15.411,BCC
598886052161851264,132.81306021024957,11.445161160460767,1.1654125854104487,13.0150175,0.74916553,-10.883815849483836,-2.8745912570515872,15.999,15.566,15.126,ABC
598886120881330816,132.7842802333048,11.440873819266116,1.739381608084268,13.816915,1.0322666,-11.030449004741422,-7.003007926316437,15.847,14.051,13.185,AAA
598886735063684480,132.58939005921115,11.374038018835146,0.4753808495158929,12.008596,1.1321716,0.25423396792780867,-0.7650979106698557,14.403,9.717,9.562,DUU
598886739356653696,132.59058837259605,11.375826451597105,NULL,12.253284,1.0955734,NULL,NULL,13.714,13.259,13.155,AAA
598887460911141632,132.67538029454772,11.439838526267742,1.288344616142494,13.41655,0.7186899,-10.9470984014829,-3.5340950998156946,16.714,15.939,15.193,CCU
598887594054812288,132.57755317060142,11.407827304973624,1.8642634783410874,8.447178,1.2570438,-3.4350028533059467,-4.2367419548196725,15.198,14.774,14.44,AAU
598887868932718976,132.56142107133317,11.41561239223111,0.823570433350518,13.453484,0.8293934,3.3841753632561997,-8.54444052415372,13.674,13.336,13.325,AAA
598889075818837504,132.71159602373177,11.470182740566203,1.1830247395823534,13.811958,0.8274832,-1.995694775980151,-1.452077432029232,15.005,14.403,14.055,AAA
598890347129151104,132.72102287875396,11.522250361479744,1.1694071841513647,13.230782,0.75239563,-10.959891791702546,-3.163608800992405,16.51,15.957,16.271,BCU
598890381488889088,132.73001873364126,11.520703928297701,1.1778103885999522,13.999897,0.78497314,-10.910806694201739,-3.019197373989734,15.318,14.115,13.258,AAU
598890862525288192,132.35764992534652,11.282483584544524,3.7904457697961,10.877777,0.8536606,-22.79815954993998,-7.9025602043243675,12.96,11.135,10.363,AAA
598890862525289216,132.3563082549561,11.279104326221473,3.676509704449655,12.331174,1.0639238,-22.543071949986455,-7.560495455964535,16.478,15.895,15.514,BCD
598892339994035200,132.3322163261529,11.351852458751797,0.9391422890021736,13.890659,0.8205223,-0.441059288194325,-6.244651648394982,16.46,15.647,15.514,BCC
598892404418185600,132.31539714788542,11.364346363217841,1.5155366862844026,13.070013,0.8836279,-5.380876394481007,-3.4267637326747185,14.995,14.368,14.114,AAA
598892580511613312,132.388320281161,11.36139772632162,NULL,13.673273,0.6662817,NULL,NULL,15.856,15.303,14.988,ABB
598892580512198144,132.3884560381053,11.361435277283885,NULL,13.887775,0.6678095,NULL,NULL,15.856,15.303,14.988,ABB
598892855390106368,132.3576944874687,11.388490903728403,2.3970283716009395,13.282307,0.9202032,-17.076543227123196,-2.6757925361832156,15.684,15.225,15.023,ABB
598893954901717248,132.50156902596976,11.427935504638432,1.1944561482737803,12.602173,0.722415,-11.067152092113048,-2.697429804067272,14.478,13.211,12.79,AAA
598894637801176832,132.45907207287712,11.425776768706774,2.780294207082627,9.760712,1.1134462,10.504251684264373,-24.22610108775732,16.373,15.68,15.941,CCU
598894916974397696,132.4266570786717,11.43730827456068,1.062263625841606,12.681846,0.7525873,-6.326076841104551,-8.149369165778314,14.875,14.273,13.842,UAA
598895329291278080,132.2957618393964,11.359604668862499,1.493583969663199,12.750658,0.77219105,-21.78288525864588,3.2960384724844753,14.077,13.438,13.242,AAA
598895398010754432,132.2869723658998,11.38021494503235,5.598710764565958,10.855977,0.793828,38.568047173277954,-49.369727235541504,16.756,15.996,15.876,CCD
598895810327610624,132.30805700588095,11.38919840881702,0.7347735005548701,13.295539,0.5707369,-8.855627754499624,-0.9228054900073762,16.058,15.39,15.166,ABC
598895982125712768,132.33957132307003,11.425965990840263,1.6387814910804532,12.429305,0.6784029,0.03103360977861286,1.4778161872102082,15.636,15.132,14.98,AAB
598896458867311104,132.25589880390748,11.415188169669777,0.42201600853218646,12.611891,1.2413874,0.23676612426179897,-2.21474654156216,15.8,15.365,15.563,AAC
598896841119762816,132.2760821371431,11.425153130885837,1.5365808273590238,13.365558,0.82964325,13.714512623690911,-7.727783786054479,16.132,15.824,15.842,BCU
598898043710588672,132.40397813282055,11.484203509033264,1.2922175720738975,13.722758,0.8475838,5.003571434907915,-6.402794820213012,18.632,17.006,15.061,UUB
598898073775010816,132.43408966243018,11.485939979496885,1.1688814167273887,13.359071,0.7257252,-11.095385660411985,-2.986459986433276,15.14,14.749,14.486,AAA
598898387307969024,132.4267214815531,11.50874349480472,1.8295574534992538,11.205496,0.69620514,-1.8731130756931407,-6.746903622885191,14.689,13.977,13.891,AAA
598899211941691648,132.38671463872672,11.53054825824739,5.312092794969488,11.244417,0.8536444,-29.580670519841956,-11.216138849187672,18.208,16.765,14.723,UUB
598899791761930368,132.54406000010886,11.457130510336425,1.8455163423358794,11.852529,0.57238674,-4.401340589812179,-1.301343072729435,16.716,15.018,15.153,UAU
598900139654610432,132.5790415407393,11.465674131597497,1.272132023017775,13.640699,0.75603867,-4.807891817093898,-1.7240276084485244,16.243,15.714,15.032,ABU
598900788194342528,132.49664458015798,11.478195951185253,1.0659845025103598,13.05644,0.74163437,-10.825067234429687,-2.309403206472517,9.272,9.044,8.928,UUA
598902682275232640,132.64075227191051,11.572577923148446,1.1608150866882294,13.559339,0.74651146,-10.837366610471058,-2.511586722139051,11.395,11.073,11.011,AAA
598903953585548672,132.62085201174244,11.6359111528149,1.1420813291546128,13.646082,0.74066925,-10.730773118397652,-2.8776854861817647,14.316,13.9,13.716,AAA
598904434621914496,132.46905751317462,11.551591960248452,5.999810075232173,12.129229,1.1080437,23.04635403884566,-41.31741739985652,16.74,15.565,15.229,CBU
598904434621915648,132.46745032689606,11.546701590991397,0.9162695121955877,13.626239,0.76338196,3.254614052082527,-6.735428106408675,15.678,15.287,14.983,ABC
598905667277186304,132.45823580354235,11.590414578905767,2.2979769746454566,10.399834,0.654974,-13.055829646738715,-15.076411032920188,12.993,12.776,12.688,AAA
598907286480190720,132.4922618549591,11.612850888184592,1.80989662052725,13.658481,0.88330364,-34.439948001846005,-15.175166470132337,15.921,15.246,15.232,ABB
598907389559404544,132.48942962676736,11.635470704606124,1.0247844965976887,13.537104,0.7591343,-4.0556592623508685,-7.343481897853234,15.649,15.347,15.423,ABD
598908209897823232,132.51923128821204,11.693971910867795,1.7233840998630903,13.908438,0.83477974,-23.33149571138288,5.2559088900122255,16.205,15.165,14.973,BAU
598911542792049152,131.96963655107845,11.26554204353388,1.1715897291316215,13.590913,0.7312937,-4.181262829534806,6.590830955884406,15.473,14.886,14.422,AAA
598918208581290368,132.05466372250936,11.358622937099813,5.692095757831289,9.147927,0.59423923,17.309284538782418,-31.84595365077975,16.484,15.917,15.302,BCC
598918487754966400,131.9779157863867,11.33651209693959,2.4892218226107996,13.084971,0.85773563,-18.416857317373776,5.631691001728334,14.928,14.522,14.298,AAA
598919174949611520,131.97785331158246,11.380939730217214,1.0420750987482168,13.980419,0.7670975,-5.221280423364519,-7.921363284730681,14.883,14.257,14.209,AAA
598919312388563584,132.00121358314146,11.39325133483982,1.0476416742563905,12.502362,0.8595333,-7.165222695385806,0.17265372783348995,13.399,13.089,13.009,AAA
598919999583437440,132.12566837794577,11.398944488129779,3.2728368343547585,13.1532345,1.114994,9.07631727311626,-17.3187530039078,17.091,16.403,15.85,DDD
598920377540555136,132.1548684548331,11.44027731928051,0.9740420274231196,10.751055,1.1645374,-19.66703181532309,-7.006127996267823,16.108,15.447,15.534,ABC
598920751201927936,132.0286713456083,11.402896417440068,1.9727045567279067,12.339247,0.702754,-10.506605773094012,4.936902935746314,16.074,15.475,15.396,ABC
598921030375475072,132.09693503976962,11.430441988156106,1.5244547728993774,13.8006115,0.79766273,10.697847469732064,2.153602185438789,16.187,15.87,15.526,BCC
598921030375475200,132.09606076368323,11.431037105227423,1.1803690398130589,12.916469,0.6109381,-8.31682762461192,-6.953083615081426,13.16,12.489,12.39,AAA
598922473484495616,131.93723448488228,11.416711215076578,1.283438118176207,10.69564,0.45395947,-4.414733538543705,-1.9517350854060291,16.358,15.75,15.187,BUC
598922503548584192,131.94496541284383,11.416464129110054,1.2309344723590803,12.37396,1.2045555,-6.338792891592471,-19.172798099168705,16.458,16.692,15.668,BUU
598923572996124288,131.89212680671446,11.446857608432941,2.9308089320544592,12.815696,0.88382816,-23.215058289337215,-7.6293414126479275,15.848,15.607,15.566,ABC
598924569428525696,132.07261192614143,11.497782616586795,1.7903946710567549,13.2132,0.7980356,13.107930197845246,-6.794750939556122,15.711,14.858,15.023,AAC
598925870802938880,132.0242207260982,11.546724125633055,1.166346663920254,13.813463,0.7334566,3.027524446953034,-10.815346187691041,15.894,15.247,15.065,AAC
598925943818062208,132.00807064916873,11.563570223145039,4.225149056823163,13.223894,1.1780071,-5.36833473231024,-5.9315061495448065,14.263,12.641,11.897,AAA
598937042013562368,131.90904155683032,11.511412550604371,1.2896057850670155,13.785436,0.8163214,-1.593837727582031,-12.015452336365621,14.235,13.3,13.063,AAA
598937072077647232,131.9241919298204,11.527839793222556,1.3938250978672944,13.782518,0.82361126,-14.814594388670667,-2.9628615132815095,11.98,11.315,11.124,AAA
598937145092774272,131.95197089204413,11.530840862067098,1.2159815117549344,13.244463,0.81996727,-16.517155146106614,-16.233566425420598,16.317,15.665,15.722,BBD
598937175156862464,131.9310114930577,11.527374747694214,2.148457995395584,12.055201,0.794446,29.13558472556801,-37.37474715042445,16.132,15.545,15.223,ABU
598941611858764672,131.85670499106317,11.621379481659343,1.8156189330649093,13.812769,0.96257114,-24.000558935875617,-9.192295429175838,14.923,14.19,13.97,AAA
598941985520230528,131.87717147486467,11.624980939323514,3.43561920372451,11.254637,0.657712,-5.3524159122725585,1.2937646605674462,14.331,13.939,13.755,AAA
598943192406726144,131.87101434078266,11.68167519408532,1.6152596742828247,12.28041,0.61722374,-10.831826064363185,-8.096114666520224,13.596,11.487,10.598,AAA
598944635515718272,132.22688594970916,11.518199008485894,1.9137967268535083,13.839614,1.1438274,0.49495853363423636,-27.828675610993116,15.729,15.136,14.939,AUU
598944841674153088,132.17489838559055,11.485595736997723,1.8137226568898257,12.607081,0.6696348,-6.691552191385319,6.240799056896499,13.744,13.5,13.385,AAA
598945318414855936,132.18636744368874,11.5223827968276,2.1050804148463556,13.795906,0.9875345,-0.6623195044615918,-3.412297570967795,12.469,12.073,12.006,AAA
598945558933024000,132.15010626747406,11.52967311580542,1.499053377333108,13.105896,0.70645714,-0.8127226537820688,-3.842982796937688,17.733,15.503,14.169,UCA
598945765091864960,132.27807740510812,11.498003698982176,0.541060533426833,12.806155,1.2812424,-2.420685353734915,-2.986123464764303,16.036,15.949,15.256,BDB
598946559661053568,132.34229404460226,11.57517178597222,0.9336138387879811,13.808276,0.7569494,7.364093291645157,-5.313497453219268,16.401,15.833,15.387,BBC
